inquiry_seed_count,inquiry_seed_prop,inquiry_seed_log,inquiry_narrow_count,inquiry_narrow_prop,inquiry_narrow_log,inquiry_full_count,inquiry_full_prop,inquiry_full_log,inquiry_full_nohands_count,inquiry_full_nohands_prop,inquiry_full_nohands_log,traditional_prop,progressive_prop,numwords,numpages,reading1314,math1314,reading1415,math1415,reading1516,math1516,reading1617,math1617,pocschool,pocschoolcount,povertyschool,povertyschoolcount,pocsd,povertysd,childpovertysd,students,age,state,cmo,cmoname,titlei,urban,primary,middle,high,otherlevel,level,expulsions,suspensions,incidents,lawreferrals,lepcount,disabledcount,approgram,teachersccd,teacherscrdc,certcount,certrate,geodistrict,numpdfs,ncessch,ethnicisolated99,ethnicisolated95,ethnicisolated90,ethnicisolated80,ethnicisolated70,collegesd,popdensity,unemployment,foreignborn,closerate,publicdensity,charterdensity,readlevel13,mathlevel13,readall13,mathall13,readlevel14,mathlevel14,readall14,mathall14,readlevel15,mathlevel15,readall15,mathall15,readingscore,mathscore,readpct,mathpct,read5,math5,read10,math10,read20,math20,read50,math50,cmonum,statenum,pctpdfs,teachers,lnage,lnstudents,lnteachers
0,0,0,0,0,0,3,.00012857877,.13783576,2,.00008571551,.10923179,.00012856776,.0002142704,23335,103,55-59,60-79,50-54,20-24,60-64,35-39,50-59,30-34,21.359222,66,21.359222,66,.27169999,.1241,.16327426,309,9,UT,0,None,0,1,0,0,1,0,High,0,1,0,4,2,31,Yes,,12.91,12,.92951202,4900870,0,490005001151,1,1,1,1,1,44.41,1722.962,5.4899998,17.540001,0,16,2,5,20,.56999999,.69999999,5,5,.51999998,.22,5,5,.62,.37,60-64,35-39,,,62,37,,,,,,,None,UT,0,12.91,2.1972246,5.7333412,2.5580022
1,.000022887485,.064871535,4,.000091556227,.150628,94,.0021560127,.42628163,93,.0021330274,.42529014,.00036629199,.00032047613,43693,149,38,46,42,39,35,46,37,43,10.574412,81,9.0078325,69,.0748,.075300001,.071393505,766,9,UT,0,None,1,0,0,0,0,1,Other,0,0,0,0,0,93,No,,42,41,.97619045,4900030,0,490005101152,1,1,1,1,1,39.919998,492.23141,4.6799998,6.2800002,0,106,19,1,1,.38,.46000001,1,1,.41999999,.38999999,1,1,.34999999,.46000001,35,46,35,46,,,,,,,,,None,UT,0,42,2.1972246,6.6411819,3.7376697
1,.00013806434,.077988692,2,.0002761668,.12361107,3,.0004143074,.15598223,3,.0004143074,.15598223,.00027612867,.00027620496,7243,23,34,25-29,30-34,25-29,25-29,15-19,20-24,15-19,11.986301,70,22.089041,129,.1041,.040100001,.056634959,584,9,UT,0,None,1,0,0,0,1,0,High,0,16,0,0,0,109,No,,33,33,1,4900420,0,490005201153,1,1,1,1,1,29.99,1396.479,4.4699998,6.3099999,0,106,19,1,5,.34,.27000001,5,5,.31999999,.27000001,5,5,.27000001,.17,25-29,15-19,,,27,17,,,,,,,None,UT,0,33,2.1972246,6.3699012,3.4965076
0,0,0,0,0,0,3,.00016996205,.14176895,2,.00011330161,.11234858,.00028322195,.00016996205,17654,33,55,63,62,53,57,62,50-54,65-69,23.16119,148,9.2331772,59,.0748,.075300001,.071393505,639,8,UT,0,None,0,0,0,0,1,0,High,0,10,0,2,0,108,Yes,,33,31,.93939394,4900030,0,490005601175,1,1,1,1,1,39.919998,492.23141,4.6799998,6.2800002,0,106,19,1,1,.55000001,.63,1,1,.62,.52999997,1,1,.56999999,.62,57,62,57,62,,,,,,,,,None,UT,0,33,2.0794415,6.4599047,3.4965076
0,0,0,4,.000068584755,.14666273,15,.00025724134,.25266114,13,.00022293485,.24049191,.00025718843,.00018860484,58326,209,44,35,42,34,39,32,35,31,53.070576,579,61.503208,671,.1596,.1488,.18720682,1091,12,UT,0,None,1,1,0,0,0,1,Other,0,46,0,2,149,143,No,,63,58,.92063493,4900720,0,490005800989,1,1,1,1,1,18.74,3138.1421,7.1300001,13.45,0,106,19,1,1,.44,.34999999,1,1,.41999999,.34,1,1,.38999999,.31999999,39,32,39,32,,,,,,,,,None,UT,0,63,2.4849067,6.9948502,4.1431346
3,.000053942284,.1268779,7,.00012587437,.19031811,12,.00021580404,.23475549,12,.00021580404,.23475549,.00021576913,.00043168574,55615,213,40-44,35-39,50-54,35-39,45-49,25-29,45-49,40-44,15.09009,67,44.144146,196,.115,.1768,.13160206,444,11,UT,0,None,1,1,0,0,0,1,Other,0,1,11,2,0,92,No,,33.419998,23.93,.71603829,4900810,0,490006100991,1,1,1,1,1,41.150002,2773.408,5.77,10.59,0,106,19,5,5,.41999999,.37,5,5,.51999998,.37,5,5,.47,.27000001,45-49,25-29,,,47,27,,,,,,,None,UT,0,33.419998,2.3978953,6.0958247,3.5091546
0,0,0,0,0,0,4,.00027253525,.16775398,1,.000068119894,.072246172,.0001362305,.00027251669,14681,43,52,40,46,44,44,48,39,43,40.190971,463,41.145832,474,.115,.1768,.13160206,1152,12,UT,0,None,1,1,0,0,0,1,Other,0,35,0,0,89,128,Yes,,53,52,.98113209,4900810,0,490006200992,1,1,1,1,1,41.150002,2773.408,5.77,10.59,0,106,19,1,1,.51999998,.40000001,1,1,.46000001,.44,1,1,.44,.47999999,44,48,44,48,,,,,,,,,None,UT,0,53,2.4849067,7.0492549,3.9702919
0,0,0,0,0,0,1,.00012966806,.077442005,1,.00012966806,.077442005,.00038895372,.00025936973,7713,49,65-69,90-94,77,63,69,68,74,72,17.924528,133,13.61186,101,.10560001,.059799999,.060854379,742,11,UT,1,None,1,0,0,0,1,0,High,0,14,0,6,2,38,Yes,,27,27,1,4900210,0,490006300993,1,1,1,1,1,35.41,1102.1281,3.73,4.6900001,0,106,19,5,5,.67000002,.92000002,1,1,.76999998,.63,1,1,.69,.68000001,69,68,69,68,,,,,,,,,None,UT,0,27,2.3978953,6.6093493,3.2958369
0,0,0,0,0,0,3,.00014744188,.13973771,1,.000049142465,.069868162,.00073710072,.00044239088,20350,63,60,47,52,50-54,60-64,60-64,55-59,50-54,12.054794,44,6.0273972,22,.0748,.075300001,.071393505,365,11,UT,1,None,0,0,1,0,0,0,Primary,0,3,0,0,2,59,,,16,16,1,4900030,0,490006400994,1,1,1,1,1,39.919998,492.23141,4.6799998,6.2800002,0,106,19,1,1,.60000002,.47,1,5,.51999998,.51999998,5,5,.62,.62,60-64,60-64,,,62,62,,,,,,,None,UT,0,16,2.3978953,5.8998976,2.7725887
0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,35,28,34,29,42,34,39,32,22.302811,246,42.339077,467,.1596,.1488,.18720682,1103,11,UT,1,None,1,1,0,0,0,1,Other,0,62,3,2,19,110,Yes,,67,67,1,4900720,0,490006500995,1,1,1,1,1,18.74,3138.1421,7.1300001,13.45,0,106,19,1,1,.34999999,.28,1,1,.34,.28999999,1,1,.41999999,.34,42,34,42,34,,,,,,,,,None,UT,0,67,2.3978953,7.0057888,4.2046928
0,0,0,1,.000025838457,.06561628,5,.00012920564,.16961728,2,.000051678253,.1039996,.00023254011,.00041353286,38703,98,59,59,56,57,49,58,47,50,11.871227,118,8.4507046,84,.11270001,.0559,.069196127,994,11,UT,0,None,1,0,1,0,0,0,Primary,0,1,0,0,4,96,,,42,34,.80952382,4900142,0,490006600996,1,1,1,1,1,40.099998,1120.318,4.2399998,8.5500002,0,106,19,1,1,.58999997,.58999997,1,1,.56,.56999999,1,1,.49000001,.57999998,49,58,49,58,,,,,,,,,None,UT,0,42,2.3978953,6.9017372,3.7376697
0,0,0,0,0,0,0,0,0,0,0,0,.000057006044,.00022805016,17542,99,,,38,37,35,40,38,44,16.74938,135,16.50124,133,.1041,.040100001,.056634959,806,1,UT,1,None,0,0,1,0,0,0,Primary,0,5,1,0,16,117,,,37.5,29,.77333331,4900420,0,490006601469,1,1,1,1,1,29.99,1396.479,4.4699998,6.3099999,0,106,19,,,,,1,1,.38,.37,1,1,.34999999,.40000001,35,40,35,40,,,,,,,,,None,UT,0,37.5,0,6.6920838,3.624341
0,0,0,0,0,0,3,.000097074815,.13408865,2,.000064714448,.10626241,.00012942051,.00019416847,30907,64,50-59,GE80,60-64,45-49,65-69,60-64,65-69,50-54,32.512314,132,27.586206,112,.1041,.040100001,.056634959,406,11,UT,0,None,1,0,0,0,1,0,High,0,1,0,0,0,,Yes,,15,15,1,4900420,0,490006700997,1,1,1,1,1,29.99,1396.479,4.4699998,6.3099999,0,106,19,10,20,.55000001,.89999998,5,5,.62,.44,5,5,.67000002,.62,65-69,60-64,,,67,62,,,,,,,None,UT,0,15,2.3978953,6.0063534,2.7080503
0,0,0,3,.000071345334,.13021016,6,.00014270085,.18277431,4,.000095129377,.15116966,.00019024518,.00016649225,42052,57,48,48,52,52,50,41,45,35,33.398247,343,28.821812,296,.10560001,.059799999,.060854379,1027,11,UT,0,None,1,0,0,0,0,1,Other,2,16,0,0,42,80,No,,37.080002,33.029999,.89077669,4900210,0,490006800998,1,1,1,1,1,35.41,1102.1281,3.73,4.6900001,0,106,19,1,1,.47999999,.47999999,1,1,.51999998,.51999998,1,1,.5,.41,50,41,50,41,,,,,,,,,None,UT,0,37.080002,2.3978953,6.9343972,3.6130779
6,.00062879897,.21235543,10,.0010484378,.26169214,11,.0011534025,.27119115,10,.0010484378,.26169214,.00031436654,.0011535235,9543,25,55-59,50-54,60-64,75-79,65-69,80-84,65-69,70-74,16.776316,51,31.578947,96,.15640001,.1831,.17343751,304,8,UT,0,None,1,1,1,0,0,0,Primary,0,0,0,0,4,28,,,23,22,.95652175,4900510,0,490007001176,1,1,1,1,1,36.330002,2978.6499,5.1300001,11.42,0,106,19,5,5,.56999999,.51999998,5,5,.62,.76999998,5,5,.67000002,.81999999,65-69,80-84,,,67,82,,,,,,,None,UT,0,23,2.0794415,5.7170277,3.1354942
0,0,0,0,0,0,3,.00014875049,.13986228,0,0,0,.000099152247,.000099157165,20171,74,59,61,61,66,66,69,67,66,10.377358,55,11.320755,60,.25030002,.1035,.12473023,530,8,UT,1,None,1,0,1,0,0,0,Primary,0,2,4,2,0,50,,,20,20,1,4900360,0,490007101178,1,1,1,1,1,24.73,1594.046,5.5700002,16.299999,0,106,19,1,1,.58999997,.61000001,1,1,.61000001,.66000003,1,1,.66000003,.69,66,69,66,69,,,,,,,,,None,UT,0,20,2.0794415,6.2728772,2.9957323
0,0,0,1,.000017594482,.063313112,26,.00045762563,.30105686,13,.00022876047,.24105857,.00014075339,.00042241623,56837,90,15-19,15-19,10-14,10-14,15-19,10-14,10-14,6-9,92.642143,277,92.307693,276,.27169999,.1241,.16327426,299,8,UT,1,None,1,1,1,0,0,0,Primary,2,7,8,2,199,20,,,15.5,15.5,1,4900870,0,490007201174,1,1,1,1,1,44.41,1722.962,5.4899998,17.540001,0,106,19,5,5,.17,.17,5,5,.12,.12,5,5,.17,.12,15-19,10-14,,,17,12,,,,,,,None,UT,0,15.5,2.0794415,5.7004437,2.74084
0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,15,15-19,14,11,14,8,19,18,91.041664,437,90.833336,436,.27169999,.1241,.16327426,480,9,UT,0,None,1,1,1,0,0,0,Primary,2,0,0,2,272,59,,,25,25,1,4900870,0,490007301187,1,1,1,1,1,44.41,1722.962,5.4899998,17.540001,0,106,19,1,5,.15000001,.17,1,1,.14,.11,1,1,.14,.079999998,14,8,14,8,,,,,,,,,None,UT,0,25,2.1972246,6.1737862,3.2188759
0,0,0,1,.00023153507,.082805574,1,.00023153507,.082805574,1,.00023153507,.082805574,.00046296295,.00023153507,4320,35,30-34,30-34,25-29,20-24,25-29,20-24,20-24,15-19,20.90909,46,59.545456,131,.0537,.061900001,.069916017,220,9,UT,0,None,1,0,1,0,0,0,Primary,0,0,0,0,23,49,,,15,14,.93333334,4900630,0,490007401190,1,1,1,1,1,31.65,98.185852,4.3899999,5.4899998,0,106,19,5,5,.31999999,.31999999,5,5,.27000001,.22,5,5,.27000001,.22,25-29,20-24,,,27,22,,,,,,,None,UT,0,15,2.1972246,5.3936276,2.7080503
0,0,0,11,.00025898198,.23317902,15,.00035319049,.26017687,13,.000306084,.24764533,.00018830175,.00049453654,42485,113,41,33,45-49,40-44,40-44,40-44,38,33,20.100502,80,31.155779,124,.27169999,.1241,.16327426,398,8,UT,0,None,1,1,1,0,0,0,Primary,0,7,2,0,6,47,,,23,23,1,4900870,0,490011801135,1,1,1,1,1,44.41,1722.962,5.4899998,17.540001,.034482758,30,3,1,1,.41,.33000001,5,5,.47,.41999999,5,5,.41999999,.41999999,40-44,40-44,,,42,42,,,,,,,None,UT,0,23,2.0794415,5.9864521,3.1354942
0,0,0,1,.000065470733,.071948707,6,.00039290157,.20198968,4,.00026190007,.16706087,.00098218967,.00085139828,15275,48,28,18,27,21,29,24,33,31,12.592592,85,60.888889,411,.086400002,.15630001,.19876555,675,7,UT,0,None,1,0,1,0,0,0,Primary,2,37,6,2,11,119,,,33,30,.90909094,4900390,0,490012201214,1,1,1,1,1,28.27,14.48457,8.0799999,4.4000001,.034482758,30,3,1,1,.28,.18000001,1,1,.27000001,.20999999,1,1,.28999999,.23999999,29,24,29,24,,,,,,,,,None,UT,0,33,1.9459101,6.5147128,3.4965076
4,.00014431056,.15732782,8,.00028866276,.21478891,19,.00068584632,.29285809,13,.00046916163,.25798467,.00039686836,.0010828761,27720,62,51,30-34,55,49,60,53,47,37,48.387096,195,42.183624,170,.27169999,.1241,.16327426,403,7,UT,0,None,1,1,0,0,0,1,Other,0,5,7,0,13,46,Yes,,22.49,22.49,1,4900870,0,490012301208,1,1,1,1,1,44.41,1722.962,5.4899998,17.540001,.034482758,30,3,1,5,.50999999,.31999999,1,1,.55000001,.49000001,1,1,.60000002,.52999997,60,53,60,53,,,,,,,,,None,UT,0,22.49,1.9459101,5.9989367,3.1130707
0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,1,46,49,45,42,38,39,34,35,16.521318,341,18.89535,390,.1041,.040100001,.056634959,2064,7,UT,0,None,1,0,0,0,0,1,Other,0,13,9,10,12,335,Yes,,117,117,1,4900420,0,490012401202,1,1,1,1,1,29.99,1396.479,4.4699998,6.3099999,0,13,3,1,1,.46000001,.49000001,1,1,.44999999,.41999999,1,1,.38,.38999999,38,39,38,39,,,,,,,,,None,UT,0,117,1.9459101,7.632401,4.7621741
0,0,0,1,.00010261673,.075469159,1,.00010261673,.075469159,1,.00010261673,.075469159,.0013340175,.00051313627,9746,20,20,29,20-24,25-29,25-29,25-29,20-24,30-34,15.876288,77,33.814434,164,.0748,.075300001,.071393505,485,7,UT,0,None,1,0,0,0,1,0,High,0,19,0,0,0,101,Yes,,20,19,.94999999,4900030,0,490012501199,1,1,1,1,1,39.919998,492.23141,4.6799998,6.2800002,0,13,3,1,1,.2,.28999999,5,5,.22,.27000001,5,5,.27000001,.27000001,25-29,25-29,,,27,27,,,,,,,None,UT,0,20,1.9459101,6.1841488,2.9957323
1,.000026342132,.065736413,4,.00010537686,.15263638,31,.00081725192,.32870671,12,.0003161972,.24326032,.00031609726,.00036886756,37963,44,25,22,25,20,24,22,24,21,8.9864159,172,54.44096,1042,.1089,.0748,.11303107,1914,7,UT,0,"K12, Inc.",1,0,0,0,0,1,Other,0,0,0,0,4,331,Yes,,71,71,1,4900600,0,490013001196,1,1,1,1,1,30.08,3769.6699,5.8499999,8.04,0,13,3,1,1,.25,.22,1,1,.25,.2,1,1,.23999999,.22,24,22,24,22,,,,,,,,,"K12, Inc.",UT,0,71,1.9459101,7.5569506,4.2626801
0,0,0,1,.000066498207,.072065189,7,.00046567322,.21620454,7,.00046567322,.21620454,.00053195027,.00039914847,15039,25,25-29,40-44,40-44,40-44,45-49,45-49,25-29,40-44,25.878593,81,40.575081,127,.0537,.061900001,.069916017,313,7,UT,0,None,1,0,0,0,1,0,High,0,8,7,2,40,54,Yes,,22.450001,22.450001,1,4900630,0,490013101220,1,1,1,1,1,31.65,98.185852,4.3899999,5.4899998,0,103,14,5,5,.27000001,.41999999,5,5,.41999999,.41999999,5,5,.47,.44,45-49,45-49,,,47,44,,,,,,,None,UT,0,22.450001,1.9459101,5.7462034,3.1112907
0,0,0,1,.000035641729,.067676976,6,.00021388849,.18999662,4,.00014258217,.15714271,.00014256184,.00017820229,28058,61,48,41,42,44,48,44,43,43,15.673982,150,19.122257,183,.078500003,.058499999,.0788045,957,7,UT,0,None,1,0,0,0,0,1,Other,0,33,8,0,6,134,No,,42.189999,41.900002,.99312633,4901200,0,490013201218,1,1,1,1,1,25.77,284.91711,4.2800002,3.8599999,0,103,14,1,1,.47999999,.41,1,1,.41999999,.44,1,1,.47999999,.44,48,44,48,44,,,,,,,,,None,UT,0,42.189999,1.9459101,6.8638034,3.7421832
2,.000043153672,.10225461,8,.00017263702,.20451169,19,.0004100572,.27883741,19,.0004100572,.27883741,.00034522192,.00021579629,46347,192,40,47,36,41,31,42,37,36,13.366961,106,39.344261,312,.078500003,.058499999,.0788045,793,7,UT,0,None,1,0,0,0,0,1,Other,13,13,6,4,12,152,Yes,,55,54,.9818182,4901200,1,490013301216,1,1,1,1,1,25.77,284.91711,4.2800002,3.8599999,0,103,14,1,1,.40000001,.47,1,1,.36000001,.41,1,1,.31,.41999999,31,42,31,42,,,,,,,,,None,UT,.0052083335,55,1.9459101,6.6758232,4.0073333
4,.00011057666,.15333681,6,.00016587415,.18539469,15,.00041478861,.26416194,9,.00024883187,.21937828,.00024876997,.00033174831,36178,133,47,51,52,57,51,56,44,51,22.982885,188,31.051344,254,.1041,.040100001,.056634959,818,6,UT,0,None,1,0,0,0,0,1,Other,0,8,26,0,2,101,No,,35.5,35.5,1,4900420,0,490013701298,1,1,1,1,1,29.99,1396.479,4.4699998,6.3099999,0,103,14,1,1,.47,.50999999,1,1,.51999998,.56999999,1,1,.50999999,.56,51,56,51,56,,,,,,,,,None,UT,0,35.5,1.7917595,6.7068624,3.5695326
4,.00010722136,.15288799,6,.00016084066,.18485197,15,.0004021987,.26338845,9,.00024128039,.21873604,.00024122219,.00032168132,37310,133,,,,,32,40,40,42,30.495356,197,24.9226,161,.1041,.040100001,.056634959,646,1,UT,0,None,,0,1,0,0,0,Primary,0,2,2,0,22,63,,,28.75,28.75,1,4900420,0,490013701493,1,1,1,1,1,29.99,1396.479,4.4699998,6.3099999,0,103,14,,,,,,,,,1,1,.31999999,.40000001,32,40,32,40,,,,,,,,,None,UT,0,28.75,0,6.4707994,3.3586378
1,.000021633316,.064531177,13,.00028130613,.24569903,34,.00073605817,.33102068,31,.00067106832,.32267538,.00021633315,.0008223328,46225,55,30-34,30-34,35-39,30-34,35-39,25-29,45-49,40-44,13.267326,67,12.079208,61,.1041,.040100001,.056634959,505,6,UT,1,None,0,0,0,0,1,0,High,7,6,0,0,2,111,Yes,,26,26,1,4900420,0,490013801285,1,1,1,1,1,29.99,1396.479,4.4699998,6.3099999,0,103,14,5,5,.31999999,.31999999,5,5,.37,.31999999,5,5,.37,.27000001,35-39,25-29,,,37,27,,,,,,,None,UT,0,26,1.7917595,6.2245584,3.2580965
3,.00017609767,.14228496,5,.00029351335,.18390176,11,.0006459569,.25505388,10,.00058719906,.24612145,.00017607701,.00052823103,17038,59,46,53,50,62,57,59,53,52,14.82821,82,19.529837,108,.10560001,.059799999,.060854379,553,6,UT,0,None,1,0,1,0,0,0,Primary,0,1,0,0,0,61,,,24,24,1,4900210,0,490013901289,1,1,1,1,1,35.41,1102.1281,3.73,4.6900001,0,103,14,1,1,.46000001,.52999997,1,1,.5,.62,1,1,.56999999,.58999997,57,59,57,59,,,,,,,,,None,UT,0,24,1.7917595,6.3153582,3.1780539
0,0,0,0,0,0,10,.00027403267,.22826558,2,.00005479452,.10457927,.00016438807,.00043839219,36502,143,47,46,41,50,45,53,48,53,14.629258,146,13.426854,134,.1041,.040100001,.056634959,998,6,UT,0,None,1,0,0,0,0,1,Other,0,1,0,0,0,172,Yes,,38,34,.89473683,4900420,0,490014001268,1,1,1,1,1,29.99,1396.479,4.4699998,6.3099999,0,103,14,1,1,.47,.46000001,1,1,.41,.5,1,1,.44999999,.52999997,45,53,45,53,,,,,,,,,None,UT,0,38,1.7917595,6.9057531,3.6375861
0,0,0,0,0,0,7,.00027550379,.20501612,2,.000078699879,.10831219,.00003934839,.0003542052,25414,119,46,45,43,35,45,45,44,44,15.617977,139,43.033707,383,.044099998,.0623,.096157253,890,6,UT,0,None,1,0,1,0,0,0,Primary,0,15,0,0,4,107,,,53.099998,52.099998,.98116761,2931110,0,490014101296,1,1,1,1,1,29.35,125.0342,4.5500002,1.95,0,103,14,1,1,.46000001,.44999999,1,1,.43000001,.34999999,1,1,.44999999,.44999999,45,45,45,45,,,,,,,,,None,UT,0,53.099998,1.7917595,6.7912216,3.9721768
1,.00012159533,.076889813,2,.00024322023,.12186911,10,.0012171373,.26602376,6,.00072992698,.21586864,0,.00048649963,8225,9,20-24,25-29,20-24,25-29,20-24,25-29,23,23,26.052631,99,39.473682,150,.0748,.075300001,.071393505,380,5,UT,0,None,1,0,1,0,0,0,Primary,0,6,38,0,7,59,,,17.5,17.5,1,4900030,0,490014301376,1,1,1,1,1,39.919998,492.23141,4.6799998,6.2800002,0,103,14,5,5,.22,.27000001,5,5,.22,.27000001,5,5,.22,.27000001,20-24,25-29,,,22,27,,,,,,,None,UT,0,17.5,1.6094379,5.9401712,2.862201
1,.000036298959,.067797929,3,.00010890478,.13559683,11,.00039943354,.24306168,8,.00029046548,.2149197,.00036298958,.00054460298,27549,56,33,21,30,22,29,24,27,18,18.053375,115,22.919937,146,.078500003,.058499999,.0788045,637,5,UT,0,None,1,0,0,0,0,1,Other,0,18,0,2,5,122,No,,38,34,.89473683,4901200,0,490014401374,1,1,1,1,1,25.77,284.91711,4.2800002,3.8599999,0,103,14,1,1,.33000001,.20999999,1,1,.30000001,.22,1,1,.28999999,.23999999,29,24,29,24,,,,,,,,,None,UT,0,38,1.6094379,6.4567695,3.6375861
4,.0001005935,.15196684,32,.00080529484,.3301695,67,.0016874024,.39847058,56,.0014099756,.38179687,.00052810262,.00057858723,39768,121,60,47,57,50,57,52,47,47,11.591696,67,4.6712804,27,.066399999,.067100003,.0651289,578,5,UT,0,None,1,0,1,0,0,0,Primary,0,20,0,4,9,95,,,34.240002,34.240002,1,4900750,0,490014501378,1,1,1,1,1,62.959999,295.6405,3.1600001,11.27,0,103,14,1,1,.60000002,.47,1,1,.56999999,.5,1,1,.56999999,.51999998,57,52,57,52,,,,,,,,,None,UT,0,34.240002,1.6094379,6.3595738,3.5333946
0,0,0,0,0,0,0,0,0,0,0,0,.0008828463,.00070627703,11327,39,60-64,55-59,55-59,45-49,60-64,50-54,55-59,65-69,15.428572,27,25.714285,45,.15640001,.1831,.17343751,175,5,UT,0,None,1,1,1,0,0,0,Primary,0,1,34,0,0,30,,,10,8,.80000001,4900510,0,490014601375,1,1,1,1,1,36.330002,2978.6499,5.1300001,11.42,0,103,14,5,5,.62,.56999999,5,5,.56999999,.44,5,5,.62,.51999998,60-64,50-54,,,62,52,,,,,,,None,UT,0,10,1.6094379,5.1647859,2.3025851
0,0,0,0,0,0,3,.00012250898,.13717622,3,.00012250898,.13717622,.0036344333,.00020416497,24491,89,43,29,44,35,38,31,35,42,21.588594,106,30.142567,148,.078500003,.058499999,.0788045,491,5,UT,1,None,0,0,1,0,0,0,Primary,0,15,0,0,20,91,,,26,18,.69230771,4901200,0,490014701389,1,1,1,1,1,25.77,284.91711,4.2800002,3.8599999,0,74,15,1,1,.43000001,.28999999,1,1,.44,.34999999,1,1,.38,.31,38,31,38,31,,,,,,,,,None,UT,0,26,1.6094379,6.196444,3.2580965
0,0,0,0,0,0,0,0,0,0,0,0,.00028153154,.0001877053,10656,53,30-34,40-44,40-44,25-29,35-39,40-44,20-24,35-39,16.15799,90,17.235189,96,.1041,.040100001,.056634959,557,5,UT,0,None,1,0,0,0,1,0,High,0,7,0,11,0,81,Yes,,24.25,16.25,.67010307,4900420,0,490014801396,1,1,1,1,1,29.99,1396.479,4.4699998,6.3099999,0,74,15,5,5,.31999999,.41999999,5,5,.41999999,.27000001,5,5,.37,.41999999,35-39,40-44,,,37,42,,,,,,,None,UT,0,24.25,1.6094379,6.3225651,3.1884167
0,0,0,7,.00015341121,.1938277,36,.00078942173,.33659667,30,.0006577649,.32009992,.00021912526,.00035071568,45636,99,28,29,31,25,39,26,26,21,19.337017,175,41.104973,372,.10560001,.059799999,.060854379,905,4,UT,0,Connections Academy,1,0,0,0,0,1,Other,0,0,0,0,13,146,Yes,,23.379999,23.379999,1,4900210,0,490015101386,1,1,1,1,1,35.41,1102.1281,3.73,4.6900001,0,74,15,1,1,.28,.28999999,1,1,.31,.25,1,1,.38999999,.25999999,39,26,39,26,,,,,,,,,Connections Academy,UT,0,23.379999,1.3862944,6.8079348,3.151881
0,0,0,0,0,0,1,.00012799181,.077329591,0,0,0,.00012797542,.00012797542,7814,40,21,28,22,31,18,25,18,19,47.974068,296,30.145866,186,.25030002,.1035,.12473023,617,4,UT,0,None,1,0,1,0,0,0,Primary,2,46,51,2,111,74,,,30,24,.80000001,4900360,0,490015501407,1,1,1,1,1,24.73,1594.046,5.5700002,16.299999,0,74,15,1,1,.20999999,.28,1,1,.22,.31,1,1,.18000001,.25,18,25,18,25,,,,,,,,,None,UT,0,30,1.3862944,6.4248691,3.4011974
0,0,0,0,0,0,9,.00016646629,.21128623,7,.00012946899,.19080983,.00046234651,.00020345504,54073,130,37,44,41,52,34,52,38,49,15.578635,105,16.023739,108,.10560001,.059799999,.060854379,674,3,UT,0,None,1,0,0,0,0,1,Other,0,7,0,0,0,123,No,,34,34,1,4900210,0,490015601415,1,1,1,1,1,35.41,1102.1281,3.73,4.6900001,0,74,15,1,1,.37,.44,1,1,.41,.51999998,1,1,.34,.51999998,34,52,34,52,,,,,,,,,None,UT,0,34,1.0986123,6.5132303,3.5263605
2,.00015159554,.11579648,5,.00037907506,.18886045,21,.0015933232,.32583743,18,.0013653948,.31037602,.0008337755,.00030323706,13194,35,30,26,38,33,34,35,29,35,6.9264069,32,35.930737,166,.065499999,.086000003,.1024996,462,3,UT,0,None,1,0,1,0,0,0,Primary,0,0,0,0,0,67,,,23.5,23.5,1,4900090,0,490015701416,1,1,1,1,1,21.370001,8.9683313,6.0100002,2.8199999,0,74,15,1,1,.30000001,.25999999,1,1,.38,.33000001,1,1,.34,.34999999,34,35,34,35,,,,,,,,,None,UT,0,23.5,1.0986123,6.1355648,3.1570003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,1,25,20,27,27,30-34,35-39,35-39,35-39,14.88764,53,59.269665,211,.044099998,.0623,.096157253,356,3,UT,1,None,1,0,1,0,0,0,Primary,0,0,1,0,6,60,,,20,18,.89999998,2931110,0,490015801421,1,1,1,1,1,29.35,125.0342,4.5500002,1.95,0,74,15,1,1,.25,.2,1,1,.27000001,.27000001,5,5,.31999999,.37,30-34,35-39,,,32,37,,,,,,,None,UT,0,20,1.0986123,5.8749309,2.9957323
0,0,0,0,0,0,0,0,0,0,0,0,.00025035988,.00025035988,15977,93,20-24,10-14,20-24,15-19,25-29,15-19,15,17,69.543144,274,47.461929,187,.27169999,.1241,.16327426,394,3,UT,0,None,1,1,1,0,0,0,Primary,0,2,1,0,130,51,,,18,18,1,4900870,0,490015901406,1,1,1,1,1,44.41,1722.962,5.4899998,17.540001,0,74,15,5,5,.22,.12,5,5,.22,.17,5,5,.27000001,.17,25-29,15-19,,,27,17,,,,,,,None,UT,0,18,1.0986123,5.9763508,2.8903718
